produto,ano_mes,volume,ano,mes
Planos / Flat Products,2024_set,34.815,2024,set
Longos / Long Products,2024_set,106.182,2024,set
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_set,754.166,2024,set
Placas / Slabs,2024_set,680.964,2024,set
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_set,73.202,2024,set
Laminados / Rolled Products,2024_set,172.875,2024,set
Planos / Flat Products,2024_set,56.978,2024,set
Longos / Long Products,2024_set,115.89699999999999,2024,set
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_set,530.875,2024,set
Placas / Slabs,2024_set,521.591,2024,set
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_set,9.284,2024,set
Total (Mil t / Thousand Tonnes),2024_set,703.75,2024,set
(US$ Milhões / US$ Millions),2024_set,577.733,2024,set
Laminados / Rolled Products,2024_set,479.577,2024,set
Planos / Flat Products,2024_set,335.145,2024,set
Longos / Long Products,2024_set,144.432,2024,set
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_set,175.489,2024,set
Total (Mil t / Thousand Tonnes),2024_set,655.066,2024,set
(US$ Milhões / US$ Millions),2024_set,570.016,2024,set
Consumo Aparente / Apparent Consumption (***),2024_set,2386.419,2024,set
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2024_set,1474.846,2024,set
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2024_set,911.573,2024,set
Aço Bruto / Crude Steel,2024_out,3070.396,2024,out
Laminados / Rolled Products (*),2024_out,2127.079,2024,out
Planos / Flat Products,2024_out,1195.055,2024,out
Longos / Long Products,2024_out,932.024,2024,out
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2024_out,751.671,2024,out
Placas / Slabs,2024_out,706.452,2024,out
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_out,45.219,2024,out
Ferro-Gusa / Pig Iron,2024_out,2331.065,2024,out
Vendas Internas / Domestic Sales (*),2024_out,1940.6689999999996,2024,out
Laminados / Rolled Products,2024_out,1910.2149999999997,2024,out
Planos / Flat Products,2024_out,1116.8229999999999,2024,out
Longos / Long Products,2024_out,793.3919999999999,2024,out
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_out,30.454,2024,out
Placas / Slabs,2024_out,13.113,2024,out
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_out,17.341,2024,out
Vendas Externas / Foreign Market (**),2024_out,796.884,2024,out
Laminados / Rolled Products,2024_out,129.16899999999998,2024,out
Planos / Flat Products,2024_out,31.887,2024,out
Longos / Long Products,2024_out,97.282,2024,out
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_out,667.715,2024,out
Placas / Slabs,2024_out,642.038,2024,out
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_out,25.677,2024,out
Laminados / Rolled Products,2024_out,188.92999999999998,2024,out
Planos / Flat Products,2024_out,68.27699999999999,2024,out
Longos / Long Products,2024_out,120.65299999999999,2024,out
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_out,518.967,2024,out
Placas / Slabs,2024_out,509.218,2024,out
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_out,9.749,2024,out
Total (Mil t / Thousand Tonnes),2024_out,707.8969999999999,2024,out
(US$ Milhões / US$ Millions),2024_out,579.465,2024,out
Laminados / Rolled Products,2024_out,484.974,2024,out
Planos / Flat Products,2024_out,332.08,2024,out
Longos / Long Products,2024_out,152.894,2024,out
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_out,116.94800000000001,2024,out
Total (Mil t / Thousand Tonnes),2024_out,601.922,2024,out
(US$ Milhões / US$ Millions),2024_out,579.336,2024,out
Consumo Aparente / Apparent Consumption (***),2024_out,2428.878,2024,out
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2024_out,1463.332,2024,out
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2024_out,965.5459999999999,2024,out
Aço Bruto / Crude Steel,2024_nov,2781.43,2024,nov
Laminados / Rolled Products (*),2024_nov,1952.26,2024,nov
Planos / Flat Products,2024_nov,1022.891,2024,nov
Longos / Long Products,2024_nov,929.369,2024,nov
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2024_nov,836.171,2024,nov
Placas / Slabs,2024_nov,785.899,2024,nov
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_nov,50.272,2024,nov
Ferro-Gusa / Pig Iron,2024_nov,2158.243,2024,nov
Vendas Internas / Domestic Sales (*),2024_nov,1811.99,2024,nov
Laminados / Rolled Products,2024_nov,1784.412,2024,nov
Planos / Flat Products,2024_nov,1047.185,2024,nov
Longos / Long Products,2024_nov,737.2270000000001,2024,nov
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_nov,27.578000000000003,2024,nov
Placas / Slabs,2024_nov,10.028,2024,nov
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_nov,17.55,2024,nov
Vendas Externas / Foreign Market (**),2024_nov,947.864,2024,nov
Laminados / Rolled Products,2024_nov,141.03699999999998,2024,nov
Planos / Flat Products,2024_nov,60.583,2024,nov
Longos / Long Products,2024_nov,80.454,2024,nov
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_nov,806.827,2024,nov
Placas / Slabs,2024_nov,780.265,2024,nov
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_nov,26.562,2024,nov
Laminados / Rolled Products,2024_nov,160.688,2024,nov
Planos / Flat Products,2024_nov,45.756,2024,nov
Longos / Long Products,2024_nov,114.932,2024,nov
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_nov,318.08,2024,nov
Placas / Slabs,2024_nov,315.929,2024,nov
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_nov,2.151,2024,nov
Total (Mil t / Thousand Tonnes),2024_nov,478.768,2024,nov
(US$ Milhões / US$ Millions),2024_nov,411.937,2024,nov
Laminados / Rolled Products,2024_nov,370.542,2024,nov
Planos / Flat Products,2024_nov,254.63299999999998,2024,nov
Longos / Long Products,2024_nov,115.909,2024,nov
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_nov,28.223000000000003,2024,nov
Total (Mil t / Thousand Tonnes),2024_nov,398.765,2024,nov
(US$ Milhões / US$ Millions),2024_nov,403.316,2024,nov
Consumo Aparente / Apparent Consumption (***),2024_nov,2191.384,2024,nov
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2024_nov,1313.4189999999999,2024,nov
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2024_nov,877.9649999999999,2024,nov
Aço Bruto / Crude Steel,2024_dez,2609.369,2024,dez
Laminados / Rolled Products (*),2024_dez,1702.2579999999998,2024,dez
Planos / Flat Products,2024_dez,1048.78,2024,dez
Longos / Long Products,2024_dez,653.478,2024,dez
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2024_dez,791.635,2024,dez
Placas / Slabs,2024_dez,709.97,2024,dez
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_dez,81.665,2024,dez
Ferro-Gusa / Pig Iron,2024_dez,2229.691,2024,dez
Vendas Internas / Domestic Sales (*),2024_dez,1552.897,2024,dez
Laminados / Rolled Products,2024_dez,1522.096,2024,dez
Planos / Flat Products,2024_dez,945.7729999999999,2024,dez
Longos / Long Products,2024_dez,576.323,2024,dez
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_dez,30.801000000000002,2024,dez
Placas / Slabs,2024_dez,18.19,2024,dez
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_dez,12.611,2024,dez
Vendas Externas / Foreign Market (**),2024_dez,877.949,2024,dez
Laminados / Rolled Products,2024_dez,181.367,2024,dez
Planos / Flat Products,2024_dez,55.769,2024,dez
Longos / Long Products,2024_dez,125.598,2024,dez
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_dez,696.582,2024,dez
Placas / Slabs,2024_dez,628.002,2024,dez
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_dez,68.58,2024,dez
Laminados / Rolled Products,2024_dez,191.11,2024,dez
Planos / Flat Products,2024_dez,80.74300000000001,2024,dez
Longos / Long Products,2024_dez,110.367,2024,dez
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_dez,548.01,2024,dez
Placas / Slabs,2024_dez,532.793,2024,dez
"Blocos e Tarugos / Ingots, Blooms and Billets",2024_dez,15.217,2024,dez
Total (Mil t / Thousand Tonnes),2024_dez,739.12,2024,dez
(US$ Milhões / US$ Millions),2024_dez,545.678,2024,dez
Laminados / Rolled Products,2024_dez,295.03700000000003,2024,dez
Planos / Flat Products,2024_dez,189.203,2024,dez
Longos / Long Products,2024_dez,105.834,2024,dez
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2024_dez,34.07,2024,dez
Total (Mil t / Thousand Tonnes),2024_dez,329.107,2024,dez
(US$ Milhões / US$ Millions),2024_dez,371.616,2024,dez
Consumo Aparente / Apparent Consumption (***),2024_dez,1852.344,2024,dez
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2024_dez,1154.703,2024,dez
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2024_dez,697.641,2024,dez
Aço Bruto / Crude Steel,2025_jan,2769.952,2025,jan
Laminados / Rolled Products (*),2025_jan,1953.364,2025,jan
Planos / Flat Products,2025_jan,1135.293,2025,jan
Longos / Long Products,2025_jan,818.071,2025,jan
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2025_jan,643.39,2025,jan
Placas / Slabs,2025_jan,608.885,2025,jan
"Blocos e Tarugos / Ingots, Blooms and Billets",2025_jan,34.505,2025,jan
Ferro-Gusa / Pig Iron,2025_jan,2194.741,2025,jan
Vendas Internas / Domestic Sales (*),2025_jan,1659.0330000000001,2025,jan
Laminados / Rolled Products,2025_jan,1635.451,2025,jan
Planos / Flat Products,2025_jan,972.302,2025,jan
Longos / Long Products,2025_jan,663.149,2025,jan
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2025_jan,23.582,2025,jan
Placas / Slabs,2025_jan,13.035,2025,jan
"Blocos e Tarugos / Ingots, Blooms and Billets",2025_jan,10.547,2025,jan
Vendas Externas / Foreign Market (**),2025_jan,780.9460000000001,2025,jan
Laminados / Rolled Products,2025_jan,120.531,2025,jan
Planos / Flat Products,2025_jan,73.58,2025,jan
Longos / Long Products,2025_jan,46.95100000000001,2025,jan
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2025_jan,660.4150000000001,2025,jan
Placas / Slabs,2025_jan,637.585,2025,jan
"Blocos e Tarugos / Ingots, Blooms and Billets",2025_jan,22.83,2025,jan
Laminados / Rolled Products,2025_jan,166.45600000000002,2025,jan
Planos / Flat Products,2025_jan,69.299,2025,jan
Longos / Long Products,2025_jan,97.157,2025,jan
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2025_jan,740.888,2025,jan
Placas / Slabs,2025_jan,733.311,2025,jan
"Blocos e Tarugos / Ingots, Blooms and Billets",2025_jan,7.577,2025,jan
Total (Mil t / Thousand Tonnes),2025_jan,907.344,2025,jan
(US$ Milhões / US$ Millions),2025_jan,645.938,2025,jan
Laminados / Rolled Products,2025_jan,457.111,2025,jan
Planos / Flat Products,2025_jan,307.218,2025,jan
Longos / Long Products,2025_jan,149.893,2025,jan
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2025_jan,94.346,2025,jan
Total (Mil t / Thousand Tonnes),2025_jan,551.457,2025,jan
(US$ Milhões / US$ Millions),2025_jan,543.117,2025,jan
Consumo Aparente / Apparent Consumption (***),2025_jan,2154.473,2025,jan
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2025_jan,1294.454,2025,jan
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2025_jan,860.019,2025,jan
Aço Bruto / Crude Steel,2025_fev,2675.986,2025,fev
Laminados / Rolled Products (*),2025_fev,1844.726,2025,fev
Planos / Flat Products,2025_fev,1038.395,2025,fev
Longos / Long Products,2025_fev,806.331,2025,fev
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2025_fev,619.545,2025,fev
Placas / Slabs,2025_fev,552.968,2025,fev
"Blocos e Tarugos / Ingots, Blooms and Billets",2025_fev,66.577,2025,fev
Ferro-Gusa / Pig Iron,2025_fev,2053.654,2025,fev
Vendas Internas / Domestic Sales (*),2025_fev,1666.694,2025,fev
Laminados / Rolled Products,2025_fev,1644.67,2025,fev
Planos / Flat Products,2025_fev,964.907,2025,fev
Longos / Long Products,2025_fev,679.7629999999999,2025,fev
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2025_fev,22.024,2025,fev
Placas / Slabs,2025_fev,7.978,2025,fev
"Blocos e Tarugos / Ingots, Blooms and Billets",2025_fev,14.046,2025,fev
Vendas Externas / Foreign Market (**),2025_fev,756.838,2025,fev
Laminados / Rolled Products,2025_fev,274.155,2025,fev
Planos / Flat Products,2025_fev,185.15099999999995,2025,fev
Longos / Long Products,2025_fev,89.004,2025,fev
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2025_fev,482.683,2025,fev
Placas / Slabs,2025_fev,422.841,2025,fev
"Blocos e Tarugos / Ingots, Blooms and Billets",2025_fev,59.842,2025,fev
Laminados / Rolled Products,2025_fev,276.38,2025,fev
Planos / Flat Products,2025_fev,197.158,2025,fev
Longos / Long Products,2025_fev,79.222,2025,fev
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2025_fev,490.807,2025,fev
Placas / Slabs,2025_fev,471.519,2025,fev
"Blocos e Tarugos / Ingots, Blooms and Billets",2025_fev,19.288,2025,fev
Total (Mil t / Thousand Tonnes),2025_fev,767.187,2025,fev
(US$ Milhões / US$ Millions),2025_fev,599.183,2025,fev
Laminados / Rolled Products,2025_fev,404.477,2025,fev
Planos / Flat Products,2025_fev,289.876,2025,fev
Longos / Long Products,2025_fev,114.601,2025,fev
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2025_fev,64.21300000000001,2025,fev
Total (Mil t / Thousand Tonnes),2025_fev,468.69,2025,fev
(US$ Milhões / US$ Millions),2025_fev,488.796,2025,fev
Consumo Aparente / Apparent Consumption (***),2025_fev,2102.1259999999997,2025,fev
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2025_fev,1266.417,2025,fev
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2025_fev,835.709,2025,fev
Aço Bruto / Crude Steel,2025_mar,2881.835,2025,mar
Laminados / Rolled Products (*),2025_mar,2042.231,2025,mar
Planos / Flat Products,2025_mar,1148.143,2025,mar
Longos / Long Products,2025_mar,894.088,2025,mar
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2025_mar,807.999,2025,mar
Placas / Slabs,2025_mar,750.472,2025,mar
"Blocos e Tarugos / Ingots, Blooms and Billets",2025_mar,57.527,2025,mar
Ferro-Gusa / Pig Iron,2025_mar,2242.85,2025,mar
Vendas Internas / Domestic Sales (*),2025_mar,1832.7069999999999,2025,mar
Laminados / Rolled Products,2025_mar,1809.484,2025,mar
Planos / Flat Products,2025_mar,1073.383,2025,mar
Longos / Long Products,2025_mar,736.101,2025,mar
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2025_mar,23.223,2025,mar
Placas / Slabs,2025_mar,10.041,2025,mar
"Blocos e Tarugos / Ingots, Blooms and Billets",2025_mar,13.182,2025,mar
Vendas Externas / Foreign Market (**),2025_mar,876.172,2025,mar
Laminados / Rolled Products,2025_mar,172.20499999999996,2025,mar
Planos / Flat Products,2025_mar,50.073999999999955,2025,mar
Longos / Long Products,2025_mar,122.131,2025,mar
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2025_mar,703.9670000000001,2025,mar
Placas / Slabs,2025_mar,670.07,2025,mar
"Blocos e Tarugos / Ingots, Blooms and Billets",2025_mar,33.897,2025,mar
Laminados / Rolled Products,2025_mar,170.047,2025,mar
Planos / Flat Products,2025_mar,59.223,2025,mar
Longos / Long Products,2025_mar,110.824,2025,mar
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2025_mar,616.1089999999999,2025,mar
Placas / Slabs,2025_mar,596.328,2025,mar
"Blocos e Tarugos / Ingots, Blooms and Billets",2025_mar,19.781,2025,mar
Total (Mil t / Thousand Tonnes),2025_mar,786.156,2025,mar
(US$ Milhões / US$ Millions),2025_mar,535.88,2025,mar
Laminados / Rolled Products,2025_mar,583.807,2025,mar
Planos / Flat Products,2025_mar,424.24000000000007,2025,mar
Longos / Long Products,2025_mar,159.567,2025,mar
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2025_mar,78.991,2025,mar
Total (Mil t / Thousand Tonnes),2025_mar,662.798,2025,mar
(US$ Milhões / US$ Millions),2025_mar,546.713,2025,mar
Consumo Aparente / Apparent Consumption (***),2025_mar,2392.581,2025,mar
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2025_mar,1468.825,2025,mar
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2025_mar,923.756,2025,mar
Aço Bruto / Crude Steel,2025_abr,2644.864,2025,abr
Laminados / Rolled Products (*),2025_abr,2012.514,2025,abr
Planos / Flat Products,2025_abr,1168.752,2025,abr
Longos / Long Products,2025_abr,843.762,2025,abr
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2025_abr,509.28,2025,abr
Placas / Slabs,2025_abr,487.38,2025,abr
"Blocos e Tarugos / Ingots, Blooms and Billets",2025_abr,21.9,2025,abr
Ferro-Gusa / Pig Iron,2025_abr,2078.591,2025,abr
Vendas Internas / Domestic Sales (*),2025_abr,1677.18,2025,abr
Laminados / Rolled Products,2025_abr,1656.598,2025,abr
Planos / Flat Products,2025_abr,951.609,2025,abr
Longos / Long Products,2025_abr,704.9889999999999,2025,abr
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2025_abr,20.582,2025,abr
Placas / Slabs,2025_abr,7.252,2025,abr
"Blocos e Tarugos / Ingots, Blooms and Billets",2025_abr,13.33,2025,abr
Vendas Externas / Foreign Market (**),2025_abr,651.165,2025,abr
Laminados / Rolled Products,2025_abr,101.77200000000009,2025,abr
Planos / Flat Products,2025_abr,34.43400000000008,2025,abr
Longos / Long Products,2025_abr,67.33800000000001,2025,abr
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2025_abr,549.3929999999999,2025,abr
Placas / Slabs,2025_abr,544.507,2025,abr
"Blocos e Tarugos / Ingots, Blooms and Billets",2025_abr,4.886,2025,abr
Laminados / Rolled Products,2025_abr,158.698,2025,abr
Planos / Flat Products,2025_abr,58.055,2025,abr
Longos / Long Products,2025_abr,100.643,2025,abr
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2025_abr,488.23400000000004,2025,abr
Placas / Slabs,2025_abr,487.468,2025,abr
"Blocos e Tarugos / Ingots, Blooms and Billets",2025_abr,0.766,2025,abr
Total (Mil t / Thousand Tonnes),2025_abr,646.932,2025,abr
(US$ Milhões / US$ Millions),2025_abr,479.215,2025,abr
Laminados / Rolled Products,2025_abr,514.655,2025,abr
Planos / Flat Products,2025_abr,359.795,2025,abr
Longos / Long Products,2025_abr,154.86,2025,abr
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2025_abr,29.094,2025,abr
Total (Mil t / Thousand Tonnes),2025_abr,543.749,2025,abr
(US$ Milhões / US$ Millions),2025_abr,482.598,2025,abr
Consumo Aparente / Apparent Consumption (***),2025_abr,2173.898,2025,abr
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2025_abr,1299.392,2025,abr
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2025_abr,874.506,2025,abr
Aço Bruto / Crude Steel,2025_mai,2705.611,2025,mai
Laminados / Rolled Products (*),2025_mai,2015.341,2025,mai
Planos / Flat Products,2025_mai,1191.469,2025,mai
Longos / Long Products,2025_mai,823.872,2025,mai
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2025_mai,684.887,2025,mai
Placas / Slabs,2025_mai,645.29,2025,mai
"Blocos e Tarugos / Ingots, Blooms and Billets",2025_mai,39.597,2025,mai
Ferro-Gusa / Pig Iron,2025_mai,2121.155,2025,mai
Vendas Internas / Domestic Sales (*),2025_mai,1776.8600000000001,2025,mai
Laminados / Rolled Products,2025_mai,1761.855,2025,mai
Planos / Flat Products,2025_mai,1015.4269999999999,2025,mai
Longos / Long Products,2025_mai,746.428,2025,mai
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2025_mai,15.004999999999999,2025,mai
